	url	title	description	price	District	m2	Data dodania	Na sprzedaż przez	Rodzaj nieruchomości	Liczba pokoi	Liczba łazienek
446	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/piekne-2-pokojowe-przy-lazienkach-krolewskich/10010653900571011302836009	PIĘKNE 2 POKOJOWE PRZY ŁAZIENKACH KRÓLEWSKICH !!! 	<p>Do sprzedaży bardzo atrakcyjne 2 pokojowe mieszkanie o powierzchni 51 m2 w kamienicy z lat 50 tych z cegły położonej w znakomitej lokalizacji na dolnym Mokotowie w pobliżu ul. Belwederskiej. Doskonała lokalizacja 100 m od przystanku autobusowego ,sklepy, szkoła, szpital, apteka, poczta i restauracje w pobliżu. 50 m od parku Morskie Oko i 300 m od Parku Łazienkowskiego. Wysokość pomieszczeń 275 cm. Okna wychodzą na północ i południe. Lokal składa się z 2 pokoi: 13 m2 z szafą wnękową i 16 m2 z wyjściem na balkon. Na podłodze parkiet dębowy. . Łazienka 3 m2 z prysznicem , wc, umywalka z szafka i pralka. Kuchnia widna i zamknięta 10 m2 .Mieszkanie nieumeblowane po kapitalnym remoncie ( elektryka/ hydraulika). Przestronne, jasne i ciepłe. Do mieszkania przynależy piwnica 6 m2. Założona księga wieczysta. </p><p><br/></p><br/><p>OFERTA GODNA POLECENIA !!! Tel. 534 313 009 </p>	820000.0	Mokotów	51	05/03/2022	Agencja	Mieszkanie	2 pokoje	
447	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/ursynow/dom-warszawa-ursynow-240m2-nr-385936/10010653880481012433760209	Dom Warszawa Ursynów 240m2 (nr: 385936) 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 385936</i><br/><br/><br/>	1850000.0	Ursynów	240	05/03/2022	Agencja	Dom	6 lub więcej pokoi	
448	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wesola/atrakcyjne-4-pokoje-z-garazem-i-komorka-w-cenie/10010653880491012506760209	Atrakcyjne 4 Pokoje z Garażem i Komórka w Cenie 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 258294</i><br/><br/><br/>	865000.0	Wesoła	87	05/03/2022	Agencja	Mieszkanie	4 pokoje	
449	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/mieszkanie-3-pokojowe-z-osobna-kuchnia-na-sprzedaz/10010653884451012433760209	Mieszkanie 3 pokojowe z osobną kuchnią na sprzedaż 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 882725</i><br/><br/><br/>	730000.0	Mokotów	61	05/03/2022	Agencja	Mieszkanie	3 pokoje	
450	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bielany/mieszkanie-2-pokojowe-na-sprzedaz-na-bielanach/10010653709631012433760209	Mieszkanie 2 pokojowe na sprzedaż na Bielanach 	<br/><br/><i>Numer oferty w biurze: 649463</i><br/><br/><br/>	495000.0	Bielany	42	05/03/2022	Agencja	Mieszkanie	2 pokoje	
451	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/2-pokoje-z-oddzielna-kuchnia-na-mokotowie/10010653721701012433760209	2 pokoje z oddzielną kuchnią na Mokotowie 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 310872</i><br/><br/><br/>	762000.0	Mokotów	49	05/03/2022	Agencja	Mieszkanie	2 pokoje	
452	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-polnoc/kamienica-przed-wojenna/10010653884471012433760209	Kamienica przed wojenna 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 880858</i><br/><br/><br/>	519000.0	Praga Północ	40	05/03/2022	Agencja	Mieszkanie	2 pokoje	
453	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/atrakcyjne-2-pokojowe-mokotow/10010654071401011302836009	ATRAKCYJNE 2 POKOJOWE MOKOTÓW !!! 	<p>Do sprzedaży atrakcyjne  2-pokojowe mieszkanie o powierzchni 52 m2 w znakomitej lokalizacji w dzielnicy Mokotów w pobliżu metra Wierzbno. W bliskim sąsiedztwie przedszkole, szkoła podstawowa, park Jordanowski, sklepy, bazarek. Miejsca postojowe przed budynkiem. </p><p>Mieszkanie znajduje się na parterze w czteropiętrowym bloku z lat 60-tych. Na powierzchnię składają się: 2 pokoje, kuchnia, łazienka z WC. Ekspozycja okien zachodnio południowa. Dodatkowa powierzchnia - duża piwnica 10 m2 , duży zabudowany balkon loggia, ogródek pod oknami.</p><p>Lokal czysty, umeblowany, tv kablowa, internet, wyposażony w sprzęt AGD (lodówka, piekarnik, kuchenka gazowa, pralka). </p><p><br/></p><br/><p>Polecam i zapraszam do oglądania. Tel. 534 313 009</p>	680000.0	Mokotów	52	05/03/2022	Agencja	Mieszkanie	2 pokoje	
454	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/ursus/piekne-mieszkanie-ursus-wysoki-standard/10010515616731011002699909	Piękne mieszkanie Ursus wysoki standard 	"<div>
</div>"	690000.0	Ursus	60	06/02/2022	Właściciel	Mieszkanie	2 pokoje	1 łazienka
455	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/apartament-2-pokojowy-z-duzym-balkonem-bezposrednio/10010654239321010867750109	Apartament 2 pokojowy z dużym balkonem – bezpośrednio 	<div>****AGENCJOM DZIĘKUJĘ!****</div><div> Mam w ofercie piękne, komfortowe mieszkanie na zamkniętym, strzeżonym osiedlu Wola Prestige w Warszawie, przy ul.Jana Kazimierza. Metraż mieszkania wynosi  42,5m kw.</div><div>Mieszkanie znajduje się na IV piętrze, w budynku z windą, na przyjaznym i bezpiecznym osiedlu o podwyższonym standardzie, chronionym całodobowo, z monitoringiem i recepcją (możliwość pozostawiania przesyłek kurierskich na recepcji).</div><div>Mieszkanie jasne i ciche (balkon i okna wychodzą na patio). W jego skład wchodzą:</div><div>- salon z kuchnią - 21,5 m2</div><div>- sypialnia - 12,5 m2</div><div>- łazienka - 5 m2</div><div>- przedpokój - 3,5 m2</div><div>- balkon - 6,6 m2</div><div>Mieszkanie jest w pełni wyposażone; posiada sprzęt AGD, zmywarkę, pralkę, telewizor oraz pojemne szafy wnękowe. Na podłogach dobrej jakości drewno. Idealne dla rodziny/pary ale przede wszystkim świetnie pod wynajem ze względu na lokalizację. </div><div>Okolica:</div><div> -szybka komunikacja do centrum - tramwajem/autobusem 8 minut do metra. Jest Bus Pas i ścieżki rowerowe do samego centrum</div><div>- bardzo szybki dojazd do Ronda Daszyńskiego i ONZ (samochodem 7 minut)</div><div>- w sąsiednim budynku znajduje się kawiarnia, piekarnia, apteka, klub fitness, prywatna przychodnia z umową NFZ, żłobek. W pobliżu Biedronka, Rossmann, przedszkola, restauracje, pralnia.</div><div>- w pobliżu tereny zielone, m.in. Park Powstańców Warszawy, Park Sowińskiego, Park na Moczydle, zrewitalizowany Park Szymańskiego z trasami rowerowymi i parkiem fontann oraz Park Odolany</div><div> </div><div>Cena  710 000 PLN </div><div>Mieszkanie nie posiada garażu. Możliwość wynajmu po sąsiedzku lub parkowaniu pod budynkiem. </div><div> </div><div><br/></div><br/>	1344135.0	Wola	42	05/03/2022	Właściciel	Mieszkanie	2 pokoje	1 łazienka
456	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/ursynow/dobrze-doswietlone-3pok-swietna-lokalizacja/10010653709691012415740009	Dobrze doświetlone 3pok, świetna lokalizacja 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 662555</i><br/><br/><br/>	790000.0	Ursynów	71	05/03/2022	Agencja	Mieszkanie	3 pokoje	
457	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/ursynow/2-pok-do-odswiezenia-metro-kabaty-las-kabacki/10010653721761012415740009	2 pok. do odświeżenia, Metro Kabaty, Las Kabacki 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 437566</i><br/><br/><br/>	687000.0	Ursynów	58	05/03/2022	Agencja	Mieszkanie	2 pokoje	
458	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/ursynow/3-pok-z-balkonem-i-tarasem-metro-imielin/10010653880561012415740009	3 pok. z balkonem i tarasem / Metro Imielin 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 863645</i><br/><br/><br/>	640000.0	Ursynów	60	05/03/2022	Agencja	Mieszkanie	3 pokoje	
459	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/mieszkanie-113-5m2-4-pok-mokotow-bonifacego/10010653721771012797930109	Mieszkanie 113, 5m2, 4 pok., Mokotów, Bonifacego 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 2003</i><br/><br/><br/>	1929500.0	Mokotów	114	05/03/2022	Agencja	Mieszkanie	4 pokoje	
460	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/srodmiescie/3-pokoje-w-kamienicy-w-centrum/10010654652031010468774209	3 POKOJE W KAMIENICY W CENTRUM!!! 	<p>Śródmieście ul. Wspólna , pełna własność, cegła, kamienica z lat 20-tych, ciche, piętro 3/4.</p><p>Mieszkanie do remontu, trzy pokoje 14m2, 12m2, 11m2, na podłodze sosnowe deski, okna nowe wymienione.</p><p>Oddzielna kuchnia / 7m 2/ z oknem, łazienka razem z w.c. z małym okienkiem(!), piwnica + komórka przy mieszkaniu. </p><p>Kamienica zadbana, nowa elewacja, piony po wymianie, super lokalizacja i komunikacja.</p><p>Ogrzewanie gazowe</p><p>Czynsz 370 zł/3 os z f.remontowym.</p><p>Cena do negocjacji!!!</p><p><br/></p><br/><p><br/></p><br/><p>Barbara Mancewicz </p><p>licencja nr 2457 pośrednik obrotu nieruchomościami Polskiej Federacji Rynku Nieruchomości</p><p>tel.kom. 502-062-905, tel.22 409-88-93</p><p><br/></p><br/><p>Opisy nieruchomości nie są ofertami  handlowymi w rozumieniu przepisów Kodeksu Cywilnego. </p>	925000.0	Śródmieście	63	05/03/2022	Agencja	Mieszkanie	3 pokoje	1 łazienka
461	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wesola/dom-wolnostojacy-%252B-budynek-uslugowy-z-mieszkaniem/10010653721781011462950609	DOM WOLNOSTOJĄCY + BUDYNEK USŁUGOWY Z MIESZKANIEM 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 227/3245/ODS</i><br/><br/><br/>	1580000.0	Wesoła	350	05/03/2022	Agencja	Dom	5 pokoi	1 łazienka
462	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/wyjatkowy-apartament-po-remoncie/1009333932200911309848109	WYJĄTKOWY APARTAMENT PO REMONCIE  	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><div><br/></div><br/><div>Ze względu na to, że klucze do tego wyjątkowego apartamentu posiadamy w naszym biurze na Marinie, możemy umożliwić Państwu oglądanie lokalu w każdy dzień tygodnia o dogodniej dla Państwa porze, po wcześniejszym telefonicznym uzgodnieniu terminu</div><br/><br/><p><br/></p><br/>	2650000.0	Mokotów	160	12/05/2021	Agencja	Mieszkanie	4 pokoje	2 łazienki
463	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bielany/3-pokoje-w-niskim-budynku-metro-slodowiec/10010654239671010468774209	3 POKOJE W NISKIM BUDYNKU METRO SŁODOWIEC!!! 	<p>W odnowionym bloku z lat 70 -tych, rozkładowe, dwustronne mieszkanie o powierzchni 56m2 . Trzy, nieprzechodnie pokoje , dzienny pokój 17m2, i  sypialnie   o pow. 10,7m2 i 9,30m2, na IV pietrze, bez windy. Okna wymienione, na podłodze w dobrym stanie parkiet. Do remontu łazienka i kuchnia. Kuchnia może zostać połączona z dziennym pokojem, co stworzy przestrzeń dzienną o pow. ponad 27m2.</p><p>Do lokalu przynależy piwnica o pow. ok. 3m2</p><p>Budynek położony wśród zieleni, doskonale doświetlony, miejsce ciche, spokojne.</p><p>W okolicy pełna miejska infrastruktura: przedszkola, szkoła podstawowa, liceum, place zabaw, przychodnie, restauracje. Budynek świetnie skomunikowany, Do metra niecałe 10 minut pieszo, jeszcze mniej do linii autobusowych. Obok trasa szybkiego ruchu zapewniająca możliwy szybki wyjazd z miasta. </p><p>Cena do negocjacji !!!</p><p><br/></p><br/><p><br/></p><br/><p>Barbara Mancewicz </p><p>licencja nr 2457 pośrednik obrotu nieruchomościami Polskiej Federacji Rynku Nieruchomości</p><p>tel.kom. 502-062-905, tel.22 409-88-93</p><p><br/></p><br/><p>Opisy nieruchomości nie są ofertami  handlowymi w rozumieniu przepisów Kodeksu Cywilnego. </p>	672000.0	Bielany	56	05/03/2022	Agencja	Mieszkanie	3 pokoje	1 łazienka
464	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/mieszkanie-42m2-2-pok-wola-mroczna/10010653709911012797930109	Mieszkanie 42m2, 2 pok., Wola, Mroczna 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 2004</i><br/><br/><br/>	535000.0	Wola	42	05/03/2022	Agencja	Mieszkanie	2 pokoje	
465	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/ursynow/mieszkanie-51m2-3-pok-ursynow-kazury/10010653880801012797930109	Mieszkanie 51m2, 3 pok., Ursynów, Kazury 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 2005</i><br/><br/><br/>	719000.0	Ursynów	51	05/03/2022	Agencja	Mieszkanie	3 pokoje	
466	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/jasne-4+pokojowe-mieszkanie-warszawa+stegny-na-sprzedaz/10010654652501010567213909	Jasne, 4-pokojowe mieszkanie Warszawa-Stegny na sprzedaż 	"<p><b>Czteropokojowe mieszkanie w 10-pietrowym bloku na Stegnach na sprzedaż.</b></p><b>Czteropokojowe mieszkanie w 10-pietrowym bloku na Stegnach na sprzedaż.</b><p><br/></p><br/><p>Mieszkanie ma powierzchnię <b>67,4m</b> kwadratowe i znajduje się na drugim piętrze. Jest widne i przestronne z dużym potencjałem aranżacyjnym. Mimo bliskiej odległości od ulicy Sikorskiego, osiedle jest bardzo spokojne i jest tu dużo zieleni.</p><b>67,4m</b><p>Mieszkanie posiada <b>duży salon oraz 3 sypialnie, kuchnię z kuchenką gazową, przedpoój z dodatkowym holem, lazienkę z duża kabiną prysznicową oraz oddzielne wc. </b>Okna wychdzą na południowy-zachód (pokoje 9, 11 i 21m kw) oraz pónocny wschód (kuchnia i pokój 9 i 11m kw).</p><b>duży salon oraz 3 sypialnie, kuchnię z kuchenką gazową, przedpoój z dodatkowym holem, lazienkę z duża kabiną prysznicową oraz oddzielne wc. </b><p>Z salonu wyjście na <b>balkon (loggia)</b> o metrażu około 4m kw.</p><b>balkon (loggia)</b><p>Dodatkowym atutem jest <b>piwnica</b>.</p><b>piwnica</b><p>Klatka schodowa bardzo czysta i schludna, winda, zsyp na zewnątrz.</p><p><br/></p><br/><p>Przed budynkiem znajduje się ogrodzony plac zabaw dla dzieci praz ""siłownia na świeżym powietrzu"" z przyrządami fitness, dojazd uliczką zabezpieczoną szlabanem na pilota.</p><p>W najbliższym pobliżu market spożywczy i szkola podstawowa oraz przystanek autobusów 166,195,402 oraz 503. Do najbliższego żłobka/przedszkola ok 950m.</p><p>Około 350m do apteki, kawiarni i pizzzeri czy poczty a także autobusów 116, 130, 148, 172, 501, 519, 522, E-2 przy ul. Sobieskiego.  W tym miejscu planowana jest linia tramwajowa.</p><p>Łazienka i wc były nie tak dawno remontowane. Kuchnia do odświeżenia oraz prawdopodobnie tapety na ścianach do wymiany wg własnegoo gustu. Niemniej stan mieszkania jest dobry i tak na prawde można się od razu wprowadzić jeśli jest taka potrzeba.</p><p>W tej chwili znajdują się tam jeszcze meble, jednak przed sprzedażą, mieszkanie będzie z nich opróżnione.</p><p>Sam budynek to wielka płyta z 1975 roku.</p><p>Zapraszam do kontaktu oraz obejrzenia na żywo.</p><p>Możliwe też dosłanie większej ilości zdjęć.</p><div><br/></div><br/>"	707700.0	Mokotów	67	05/03/2022	Właściciel	Mieszkanie	4 pokoje	1 łazienka
467	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/bezczynszowe-parterowe-34m2-z-ogrodkiem-metro-sluzew/10010654283441010481691609	Bezczynszowe parterowe 34m2 z ogródkiem Metro Służew 	<p><br/></p><br/><p><b>Agencjom i pośrednikom nieruchomości stanowcze nie !!! – proszę nie dzwonić !!!</b></p><b>Agencjom i pośrednikom nieruchomości stanowcze nie !!! – proszę nie dzwonić !!!</b><p><b>...............................................................................................................................</b></p><b>...............................................................................................................................</b><p><b><br/></b></p><b><br/></b><br/><p><b><br/></b></p><b><br/></b><br/><p><b>Mieszkanie własnościowe  z Ksiegą Wieczystą zlokalizowane na Górnym Mokotowie przy ul. Wita Stwosza.</b></p><b>Mieszkanie własnościowe  z Ksiegą Wieczystą zlokalizowane na Górnym Mokotowie przy ul. Wita Stwosza.</b><p><b>Mieszkanie znajduje się na wysokim parterze  w 1 piętrowej kamienicy.</b></p><b>Mieszkanie znajduje się na wysokim parterze  w 1 piętrowej kamienicy.</b><p><b>Teren ogrodzony. Wokoło niska zabudowa, cicha okolica.</b></p><b>Teren ogrodzony. Wokoło niska zabudowa, cicha okolica.</b><p><b><br/></b></p><b><br/></b><br/><p><b><br/></b></p><b><br/></b><br/><p><b>- Nowe okna na dwie strony świata (wschód - zachód).</b></p><b>- Nowe okna na dwie strony świata (wschód - zachód).</b><p><b>- wysokość 2.90m</b></p><b>- wysokość 2.90m</b><p><b>- materiał bud: cegła </b></p><b>- materiał bud: cegła </b><p><b>- Rok budowy: 1948</b></p><b>- Rok budowy: 1948</b><p><b>- ogrzewanie: c.o. gazowe </b></p><b>- ogrzewanie: c.o. gazowe </b><p><b>Mieszkanie o powierzchni  34m2 składa się z:</b></p><b>Mieszkanie o powierzchni  34m2 składa się z:</b><p><b>- salonu z aneksem kuchennym</b></p><b>- salonu z aneksem kuchennym</b><p><b>- sypialni,</b></p><b>- sypialni,</b><p><b>- przedpokój,</b></p><b>- przedpokój,</b><p><b>- łazienka z oknem </b></p><b>- łazienka z oknem </b><p><b>- głośność: ciche</b></p><b>- głośność: ciche</b><p><b>Powierzchnia dodatkowa:</b></p><b>Powierzchnia dodatkowa:</b><p><b>- piwnica, 10m2</b></p><b>- piwnica, 10m2</b><p><b>- strych,</b></p><b>- strych,</b><p><b>- ogródek, ok 130m2</b></p><b>- ogródek, ok 130m2</b><p><b>Komunikacja:</b></p><b>Komunikacja:</b><p><b>- tramwaje (2 min pieszo)</b></p><b>- tramwaje (2 min pieszo)</b><p><b>- autobusy (2 min pieszo)</b></p><b>- autobusy (2 min pieszo)</b><p><b>- Metro Służew (5 min pieszo)</b></p><b>- Metro Służew (5 min pieszo)</b><p><b>- liczne punkty usługowo-handlowe.</b></p><b>- liczne punkty usługowo-handlowe.</b><p><b><br/></b></p><b><br/></b><br/><p><b>............. Agencjom i pośrednikom nieruchomości stanowcze nie !!! – proszę nie dzwonić !!! .......</b></p><b>............. Agencjom i pośrednikom nieruchomości stanowcze nie !!! – proszę nie dzwonić !!! .......</b><p><b><br/></b></p><b><br/></b><br/><p><b>Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 §1 Kodeksu Cywilnego.</b></p><b>Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 §1 Kodeksu Cywilnego.</b>	495000.0	Mokotów	34	05/03/2022	Właściciel	Mieszkanie	2 pokoje	
468	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/bezposrednio-mieszkanie-53m2-3-pokojowe-mokotow-ul-tasmowa/10010654740311012083615009	Bezpośrednio mieszkanie 53m2, 3 pokojowe, Mokotów ul. Taśmowa 	<p>Sprzedam bezpośrednio mieszkanie w Warszawie, dzielnica Mokotów, ulica Taśmowa, osiedle „Reset”.</p><p>Mieszkanie o powierzchni 53,23 m2, znajduje się na parterze w 6-piętrowym budynku, do mieszkania przynależą dwa tarasy oraz ogródek o powierzchni 53 m2 położony wzdłuż całego mieszkania.</p><p>Mieszkanie ma wysokość 2,78 m, jest dobrze rozplanowane: przedpokój 5,57 m2, salon z aneksem kuchennym 21,38 m2, sypialnia 13,53 m2, pokój 9,03 m2, łazienka 3,61 m2, taras 12,06 m2, taras 5,40 m2, ogródek 53,23 m2.</p><p>Dużym atutem mieszkania są: funkcjonalne tarasy z dostępem do prądu i oświetleniem, duży ogrodzony ogródek z licznymi nasadzeniami, żywopłotem i zadbanym trawnikiem.</p><p>Mieszkanie jest jasne, dobrze doświetlone dzięki wyjątkowo dużym oknom. Ekspozycja okien w kierunku południowo wschodnim oraz północno wschodnim, okna wychodzą na zielony teren osiedla.</p><p>Mieszkanie jest wyposażone i gotowe do zamieszkania.</p><p>Ogrzewanie i woda są z miejskiej sieci ciepłowniczej.</p><p>Mieszkanie posiada księgę wieczystą.</p><p>Do mieszkania przynależą: bardzo wygodne miejsce postojowe w garażu podziemnym wraz z przylegającą komórką lokatorską o powierzchni 3,86 m2 (wysokość 3,10-3,60 m).</p><p>Miejsce postojowe płatne dodatkowo 35000 zł, komórka 15000 zł.</p><p>W budynku znajduje się winda, która pozwala zjechać bezpośrednio do garażu.</p><p>Na terenie osiedla stale obecna jest ochrona, dodatkowo osiedle jest monitorowane.</p><p>Ciekawie zaprojektowane osiedle, budynki dzieli spory dystans a otocznie jest pełne zieleni ze strefami dla mieszkańców zaprojektowanymi w sposób łączący funkcje użytkowe i estetyczne. Na terenie znajduje się plac zabaw dla dzieci, siłownia plenerowa, mała ścianka wspinaczkowa, miejsca do wypoczynku, liczne stojaki na rowery, również w garażu.</p><p>Miejsce jest doskonale skomunikowane, w odległości 300 metrów znajdują się przystanki tramwajowe, autobusowe oraz przystanek kolejowy SKM, KM, PKP Warszawa-Służewiec. </p><p>W pobliżu są liczne sklepy spożywcze, piekarnie, punkty usługowe, paczkomaty, centra medyczne, Galeria Mokotów.</p><p>Sprzedaję mieszkanie bez pośredników, nie jestem zainteresowany współpracą z agencjami nieruchomości.</p><p>Nie wyrażam zgody na kopiowanie zdjęć i treści ogłoszenia. Kopiowania zdjęć oraz opisów (w całości lub w części) jest zabronione bez zgody właściciela zgodnie z Ustawą o Prawie Autorskim i Prawach Pokrewnych z dnia 4 lutego 1994 roku.</p>	899000.0	Mokotów	53	05/03/2022	Właściciel	Mieszkanie	3 pokoje	1 łazienka
469	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bemowo/unikatowy-apartament/10010653964901010468774209	UNIKATOWY APARTAMENT !!! 	"<p>Bemowo, Lazurowa, pełna własność 2008r., piętro I/III, ciche, unikatowe mieszkanie po generalnym remoncie. wysoki standard, do wprowadzenia od zaraz. Trzy pokoje, umeblowany salon połączony z zabudowaną kuchnią ( 33m2), z pełnym AGD ( f-my Elektrolux), wysokiej klasy instalacja kina domowego z opuszczonym ekranem ( 150 cali). Dwie ładne sypialnie ( 14m2, 12m2), na podłodze parkiet egzotyczny. Duża łazienka ( 7,5m2)- kabina prysznicowa i wanna. Duża loggia ( 8m2) ponadto ogromny TARAS  ( 42m2) z widokiem na XIX wieczny Fort Blizne, co czyni to mieszkanie UNIKATOWYM ze względu na taras, lokalizację i intymność ( widok tylko na drzewa i fosę = niepowtarzalna sceneria). Możliwość zakupu dodatkowo jedno lub dwóch miejsc garażowych w podziemiach budynku - po 30 tys. zł/ szt .</p><p>Prestiżowe, kameralne osiedle "" Lazurowa Dolina"" , ogrodzone, z fizyczną ochroną 24h/dobę,</p><p>Niski czynsz 610 zł/ 1osoba z funduszem remontowym , ochroną i dwoma garażami.</p><p><br/></p><br/><p><br/></p><br/><p>Barbara Mancewicz </p><p>licencja nr 2457 pośrednik obrotu nieruchomościami Polskiej Federacji Rynku Nieruchomości</p><p>tel.kom. 502-062-905, tel.22 409-88-93</p><p><br/></p><br/><p>Opisy nieruchomości nie są ofertami  handlowymi w rozumieniu przepisów Kodeksu Cywilnego. </p>"	1040000.0	Bemowo	76	05/03/2022	Agencja	Mieszkanie	3 pokoje	1 łazienka
470	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/targowek/m3-do-remontu-pod-inwestycje/10010654799071011379840409	⭐ M3 do remontu / pod inwestycje ⭐ 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 224478</i><br/><br/><br/>	419000.0	Targówek	38	05/03/2022	Agencja	Mieszkanie	2 pokoje	
471	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/srodmiescie/48-m2-loggia-2-pietro/10010654937461012765100009	48 m2 loggia 2 piętro 	<br/><br/><i>Numer oferty w biurze: ACO-MS-3655</i><br/><br/><br/>	595000.0	Śródmieście	48	05/03/2022	Agencja	Mieszkanie	3 pokoje	
472	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/103-m2-3-pok-garaz-2-4-2000r/10010654799561012765100009	103 m2 3 pok garaż 2 / 4 2000r 	<br/><br/><i>Numer oferty w biurze: ACO-MS-3582</i><br/><br/><br/>	1450000.0	Mokotów	103	05/03/2022	Agencja	Mieszkanie	3 pokoje	2 łazienki
473	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/srodmiescie/65-m2-balkon-1936-rok/10010654799571012765100009	65 m2 balkon 1936 rok 	<br/><br/><i>Numer oferty w biurze: ACO-MS-3499</i><br/><br/><br/>	1100000.0	Śródmieście	65	05/03/2022	Agencja	Mieszkanie	3 pokoje	
